Annotation,text
offensive,Dont you ever give my pussy away. You keep it tight alright?
offensive,Dropped a stack cause bitch Im ON. PoloBoy Song called Dope. Download the mixtape here.
offensive,Dumb bitches do dumb things
offensive,Eat the pussy like a real nigga hungry
offensive,Eff it. Lets go after the cripple. 
offensive,Everything look better with a bitch next to it
offensive,Facto ShaunaSayomi Who cares if you a hoe when your ass looks like this? 
offensive,For every bad bitch there is a nigga tired of fucking her
offensive,Foreign chick no lie.. Man that bitch Beautiful
offensive,Fresh nigga so you kno I need a clean bitch... Who kno Im working cuz I wanna see my team rich. 
offensive,Fuck / I make my own rules. Suck my dragon balls bitch call me goku
offensive,Get me that shit bitch you is fine bear
offensive,Get your ass back to Detroit ya fuckin wigger
offensive,Girls that I dated its okay I aint mad yo unless you stabbed me in the heart no love hoe
offensive,HOW DO YOU KNOW MY TWITTER PASSWORD bitch please
offensive,Have you seen my shows? Have you seen my hoes? If I wasnt hot would they be so thick?
offensive,He a bitch for hitting that hoe 
offensive,He married to a white woman... lucky sumbitch  Uncle Ruckus
offensive,He wanna be my nigga but Im just trinna be his savings account   omg imma funny ass bitch man but thats Real Shit 
offensive,Her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe Its a long line of hoes Grandpa Carl everyone
offensive,Hey pussy you still there?
offensive,How hotter than is it? A bitch.
offensive,How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em
offensive,How you doing crazy bitch? is hilarious
offensive,I KNOW my shoes dirty as fuck whatever bitch. You dont have to call Like negro... one of the first things they LOOK at is shoes dog
offensive,I call him my bitch MaKennaM
offensive,I cant handle no liquor... But these bitches cant handle meeedd  Chief Sosa
offensive,I dont chase after dudes... I chase after bitches.  Edgar Bautista
offensive,I dont love these hoes baby Its me and you forever
offensive,I dont even need a picture of tamar that bitch is beat in every picture
offensive,I dont have hoes 
offensive,I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her
offensive,I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi
offensive,I got a sister she told me stop calling women bitches..
offensive,I guess this is the night bitches die... Stewie is that nigga...
offensive,I had a bitch that had a bitch had the bitch eating halibut..  iamyoungroc FreshRhymes JerkSquad SlowStir
offensive,I have this ladylove Shes married but I still wanna bang her She wont have sex with me What a bitch ~A troubadour probably
offensive,I heard you was looking for Candy Man bitch
offensive,I hope you dont get mad ladies. I only call you bitches bitches bc I dont know your names individually. Katt Williams LetMicahDown
offensive,I just got a number  Im a bitch boy
offensive,I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car. We know youre a faggot. Whatd you sell?
offensive,I only be with older men cause theyre more mature That supposed to fool us bitch?
offensive,I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.
offensive,I said i dont like it it tastes like wolf pussy what? How do you even know what that tastes like
offensive,I taught myself how to eat pussy and cut my own hair I taught myself how to eat pussy hair Name the movie 
offensive,I used to dress up like a cop too. Oh really? Yeah...right after /...mad pussy. Really? Yes...Ill NEVER FORGET.
offensive,I went to jail for a flock amp came home wit a strike.. You went to jail as a bitch came home as a dike YG
offensive,I will fuck u where u stand. U dizzy bitch. Two unique amp separate phrases I overheard a relative saying when I was younger.
offensive,I woke up like thi bitch go back to bed
offensive,I would rather you call me bitch than sir my manager
offensive,Ill beat on that pussy so hard
offensive,Im a funky ass honkey.  jtimberlake s shout out to macklemore tonight before Cabaret  JTTour
offensive,Im comparing KFC to the pussy MaxOnMaxOff
offensive,Im downloading you a new personality and ordering you a new face You bitch.. I love you.. Goddamn it Axl Rose yelling at his sex robot
offensive,Im feelin like Malcolm in the middle these bitches surround me they cant miss em
offensive,Im gonna piss on your dimple SoNia Stop wasting prayers on trash teams lol
offensive,Im probably your main bitch chocolate dipped cinnamon apple
offensive,Im sick of his shit man JonnieSantana Sit his bitch ass Im fed up bro sbabylife Geno threw yet another pick smh
offensive,Im sorry I fucked yo bitch... But she really dig a nigga KingL
offensive,IBS irritable bitch syndrome.
offensive,If you love her then hide yo bitch so youll keep shorty.
offensive,If you talk back to me you aint getting no pussy.
offensive,"If youre a bad bitch put your hands up high 
Every girl in the room starts waving there hands around."
offensive,Imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct
offensive,"In My Mind
Gotta be the dumb hoe anthem..."
offensive,It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry. ThankYouPaulForConfirmingLarry
offensive,Its allegations were u in the bedroom? Did u see it? Words of a naive amp blind bitch. We know ur husband cheated on u. Ramona is dumb
offensive,Its never too late to tag a bitch. CyFyre
offensive,Its the dykes hunter dyke with a dyke t
offensive,Julia Roberts youre a ho LaurenGardner NottingHill
offensive,LMFAOOOOOOOOOOOOOOOOOO bbbrooks If your pussy is good but my mama dont like you? Guess who gotta go..my mama.
offensive,Lets do nips ahoy and spank me maybe
offensive,Like... correct me if Im wrong but... Doesnt pimpin involve smackin bitches for money?
offensive,Lmao BlackBeauty  sbabylife Pound cake look like pussy.
offensive,Lmao SWILLALO The d.rose adidas are lighter than my phone .... Shit is retarded
offensive,Maybe she wants to be more than your friend or maybe shes a stupid bitch. You never know until you make her cum. 
offensive,My momma told me to tell you to mind yoooo damn motha fuckin business you  not knowin what it is bitch
offensive,"My nips are freeeeezing...and thats not okay because theyre slicing through my bra....
"
offensive,My twitter was hacked = Im too pussy to admit that I said it and now I want to act like I never said it.
offensive,Nah girl I aint gon be able to make it its been tight since Russ loss his job you in the back like damn bitch really
offensive,New Flame the song of the yr lol that bitch SUPER run like
offensive,Niggas always yelling Fuck bitches Get money meanwhile theyre broke and still want the bitches.
offensive,Niggas be pressed for pussy Eeeeeen nothin
offensive,No bitches   nan
offensive,No boats and hoes please thanks  Mom
offensive,On top of that she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke.  TallTrappin RIPTALLT
offensive,Pistol whip my Dickau shoot yo bitch club up. Sometimes freestyles be freestyles. And Im okay with that.
offensive,it for me. Please and thanks BmorePocahontas Did a pierced pussy just come across my timeline 
offensive,Remy Machiavelli send shots to ya belly  my bitch 
offensive,Roberto you are one nasty hoe
offensive,SORRY JB FANREALLY JUSTIN COME BACK. That is the top comment on a Justin Timberlake video with  million views. Son of a fucking bitch
offensive,Searching the incredible story of  white mans quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land
offensive,Selling my soul for material wishes fast cars and bitches Tupac smile remix
offensive,Shake that Bear ... aka two rednecks having sex on a dead bear
offensive,Shall I compare thee to a summers day? No a summers day is not a bitch.
offensive,She gotta shape up her pussy lips tho PostPrettyPussy Whole wheat organic pussy.
offensive,She said wigga man you rich...take the durag off.
offensive,She was a bitch anyway
offensive,Shes from Florida so youve got to do the sniff test in those swamp pussies 
offensive,Slow the fuck down bitch I know where you live Classy young lady.
offensive,So hes a good football player...but he still acts like a nig
offensive,Stop being a pussy son and shove that needle into your own heaafterearth
offensive,Stop looking us and go eat some pussy you yuppie fucks.
offensive,Takin it straight to dirt why finger the pussy when I know I can put my dick in it? xErnee
offensive,That aint bro moves thats hoe moves
offensive,That girl is plain looking borderline ugly amp chunky. Hey at least shes got a nice smile amp a great personality.
offensive,These hoes aint loyal
offensive,These hoes keep callin but I aint pickin up
offensive,They Faggots JonnieSantana Orioles petty as fuck...got swept up outta this bitch
offensive,They have some ghetto ass bands  gets snuck 
offensive,This is for all the fans that waited the bitch niggas that hated / Old hoes we dated look mama we 
offensive,This is for my ghetto motherfuckers Missy Elliott
offensive,Those ratchet broads dont represent me but YOUR white ass cant talk trash about them cause you on racist shit Black
offensive,Trust noneeee bitch I dont 
offensive,Twitter is twitter bitch twitter is life
offensive,U got my K bitch niggaAl Haymon to Antonio Tarver
offensive,Uhuh what do we have? Your empty heart my empty bottle a yellow cab.. That you would like to catch cuz yo latest ex made u mad..
offensive,Used to have a girlfriend now all I got is hoes.. I was lookin for a good girl but she was fuckin on the low.
offensive,Virgin pussy     regular pussy      Oomf pussy 
offensive,WHAAAAAAT LMAOOO Cromotoasted creepgoddess thats why I luv u fat bitches cuz yall got some big ole titties and phat booties
offensive,Walked in that bitch like NIGGA WE MADE IT
offensive,Well bitch biology said... 
offensive,What I do? betysweetcocker Gotta repoyou as spam sbabylife Ladies if your head game better than your pussy
offensive,When im done with a hoe i pass her to the squad G
offensive,Why u being such a little bitch chris you aint six bitch  Allisons Mom
offensive,Why would I want to play with some pussy?  jimmyfallon DEAD SNL
offensive,Why would you wanna be the Green Ranger? Hes evil Duh bitch
offensive,Why would you want pussy on your side burns?.. Thats a good question hyung hahahahaha 
offensive,Will shank a bitch for ceviche
offensive,Work  tydollasign Gets me through those rough days hahaha hoes
offensive,"Wow you are a bitch 
 Yes thats already been established anything else you have to say?"
offensive,Yall forget he has his brand new baby girl at home bitch the cookies are burning
offensive,Yo bitch on the horn. Tryna shoot a porn.  KingL Thats T shiworthy Tony
offensive,Yo can I sublet your pussy ShitFahdSays
offensive,Yo feet smell like my puss  Whut ? Like flowers bitch  omg
offensive,Yo mama bitch. TheAceTJShow What was the ONE sentence that ended your relationship?
offensive,You aint my bitch is my favorite response to long texts
offensive,You and yo boys some pussy cats.
offensive,You are a cunt
offensive,You can pull more pussy with a dodge and collect them panties alright. stormy and jake 
offensive,You can take someone out of the ghetto but you cant take the ghetto out of them.
offensive,You dont like us colored folks what the hell youre not colored you white fucks 
offensive,You got hella hoes t.co/ZNAgsTpc
offensive,You look cute today .. Really? Helll no swerve hoe
offensive,You talk like a fag and your shits retarded. But thats cool scro lots of tards out there living total kickass lives
offensive,You took our land so you could make each other retarded in DIAPERS? Sure....use our image....cool.... redskins NFL concussion jokes
offensive,Youre a garden rose and that bitch is a weed.
offensive,"Youre fucked up 
No shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut"
offensive,Your a queer. 
offensive,Your homeboy looking bad and you giving cash to them hoes
offensive,Yup. Fuck em AlohaHoesss Playing like trash sbabylife Clippers dont wanna play lol
offensive,aint it time for you hoes to get out of here LOL this is what Arianas mom says to us
offensive,are we bitches?  chellyhernandez
offensive,bitch freak my shit
offensive,bitch my vagina is a little more resilient than that rosestokoe
offensive,but I love him nah bitch that aint love.
offensive,but pussy is the root of all drama an attribute put up in they head by they mama.
offensive,call me Keyshawn Johnson cause im catchin erry hoe
offensive,captain save a hoe is the most annoying phrase
offensive,day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch
offensive,dont let your side bitch settle in I might have to headbutt you Evelyn
offensive,dont show me no bitch unless she look like Dolly Parton
